depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000747,0.2267450952378863,NCI-H1703,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000763,0.0681709679613703,MM1-S,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-000765,0.1560415942459539,WM983B,Melanoma,Skin,False,GPC3
ACH-000785,0.1047611967843021,NCI-H2126,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000817,-0.1423733288747983,RPMI 8226,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-000821,0.1160849590542109,EJM,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-000851,0.2259066925090916,MOR/CPR,Non-Small Cell Lung Cancer,Lung,False,GPC3
ACH-000880,0.1350461574454489,AGS,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,GPC3
ACH-000914,0.1389318948863575,HT,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-000941,0.1296812304581263,HEC-1-B,Endometrial Carcinoma,Uterus,False,GPC3
ACH-000963,-0.2154305383483378,CCK-81,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-000973,0.1210754006623223,639-V,Urethral Cancer,Bladder/Urinary Tract,False,GPC3
ACH-000984,-0.0331604803749748,HEC-6,Endometrial Carcinoma,Uterus,False,GPC3
ACH-001041,0.2342922304496791,CHL-1-DM,Melanoma,Skin,False,GPC3
ACH-001048,0.0825654568195228,COV504,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-001067,-0.0541587487249037,F5,Meningothelial Tumor,CNS/Brain,False,GPC3
ACH-001081,-0.0669037089042056,HCC2998,Colorectal Adenocarcinoma,Bowel,False,GPC3
ACH-001119,-0.0691728166185585,Mac-2A,Mature T and NK Neoplasms,Lymphoid,False,GPC3
ACH-001145,-0.0727800049498467,OC 316,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-001184,-0.0507657961773144,SCMC-RM2,Rhabdomyosarcoma,Soft Tissue,False,GPC3
ACH-001274,0.0793754207043388,SW982,Synovial Sarcoma,Soft Tissue,False,GPC3
ACH-001333,-0.0477145504143935,C-33 A,Cervical Squamous Cell Carcinoma,Cervix,False,GPC3
ACH-001335,0.228852156444445,C-4 II,Cervical Squamous Cell Carcinoma,Cervix,False,GPC3
ACH-001376,0.3561336357445821,PACADD-135,Pancreatic Adenocarcinoma,Pancreas,False,GPC3
ACH-001379,0.0911133860295569,PACADD-161,Pancreatic Adenocarcinoma,Pancreas,False,GPC3
ACH-001389,0.0840963457840227,SUM-1315MO2,Invasive Breast Carcinoma,Breast,False,GPC3
ACH-001401,0.1015121297183165,SW-13,Adrenocortical Carcinoma,Adrenal Gland,False,GPC3
ACH-001403,0.0268343345688776,TO14,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,GPC3
ACH-001413,0.1966639333272685,UM-UC-11,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,GPC3
ACH-001498,0.1873025643195419,Farage,Mature B-Cell Neoplasms,Lymphoid,False,GPC3
ACH-001521,0.1554941745683026,HKA-1,Cutaneous Squamous Cell Carcinoma,Skin,False,GPC3
