depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-002471,-0.3347360035105123,OS052,Osteosarcoma,Bone,False,EGFR
ACH-002511,0.0867014629948391,M104325,Melanoma,Skin,False,EGFR
ACH-002512,-0.3609821042741068,MM160113,Melanoma,Skin,False,EGFR
ACH-002654,0.0641836368406387,JVE-015,Colorectal Adenocarcinoma,Bowel,False,EGFR
ACH-002780,-0.1273537470804195,NCC-ES1-C1,Ewing Sarcoma,Bone,False,EGFR
ACH-002784,0.0734752137968628,NCC-UPS2-C1,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,EGFR
ACH-002799,0.1597767686844644,NCC-MPNST1-C1,Nerve Sheath Tumor,Peripheral Nervous System,False,EGFR
ACH-002806,-0.0324959467687929,TB096,Diffuse Glioma,CNS/Brain,False,EGFR
ACH-000018,0.0590670871087155,T24,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,EGFR
ACH-000029,-0.1783572402250504,HCC-827-GR5,Non-Small Cell Lung Cancer,Lung,False,EGFR
ACH-000036,-0.1525174484306079,U343,Diffuse Glioma,CNS/Brain,False,EGFR
ACH-000048,-0.0303574491134529,TOV-112D,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,EGFR
ACH-000053,-0.0524643897521871,KARPAS-299,Mature T and NK Neoplasms,Lymphoid,False,EGFR
ACH-000087,-0.2283215028035206,SK-ES-1,Ewing Sarcoma,Bone,False,EGFR
ACH-000097,-0.2887593721541824,ZR-75-1,Invasive Breast Carcinoma,Breast,False,EGFR
ACH-000108,-0.3587348009107417,KP-3,Adenosquamous Carcinoma of the Pancreas,Pancreas,False,EGFR
ACH-000120,0.2042021174685854,CHP-212,Neuroblastoma,Peripheral Nervous System,False,EGFR
ACH-000143,0.0262038089031674,HCC2429,Non-Small Cell Lung Cancer,Lung,False,EGFR
ACH-000183,-0.2468268829777943,L-363,Mature B-Cell Neoplasms,Lymphoid,False,EGFR
