depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000054,0.0322053142975959,HT-1080,Fibrosarcoma,Soft Tissue,False,CD19
ACH-000082,-0.1264845299471745,"G-292, clone A141B1",Osteosarcoma,Bone,False,CD19
ACH-000118,-0.0907500030457396,HUP-T3,Pancreatic Adenocarcinoma,Pancreas,False,CD19
ACH-000152,-0.2737588610889946,M059K,Diffuse Glioma,CNS/Brain,False,CD19
ACH-000188,-0.1116860799091036,SCC-25,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-000192,-0.2316608398693534,MFE-280,Endometrial Carcinoma,Uterus,False,CD19
ACH-000200,-0.4651334651173019,NMC-G1,Diffuse Glioma,CNS/Brain,False,CD19
ACH-000203,-0.0782487075294399,NH-6,Neuroblastoma,Peripheral Nervous System,False,CD19
ACH-000209,-0.2994693619730327,SNU-1079,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,CD19
ACH-000271,-0.6076430662959948,SU-DHL-10,Mature B-Cell Neoplasms,Lymphoid,True,CD19
ACH-000274,-0.1861970353298457,Hs 852.T,Melanoma,Skin,False,CD19
ACH-000305,-0.0125193669066945,EC-GI-10,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,CD19
ACH-000313,-0.2171329720627371,KMRC-3,Renal Cell Carcinoma,Kidney,False,CD19
ACH-000374,0.1042987768913114,HCC1143,Invasive Breast Carcinoma,Breast,False,CD19
ACH-000396,-0.1109334036114296,J82,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,CD19
ACH-000410,0.0312140931441277,Saos-2,Osteosarcoma,Bone,False,CD19
ACH-000425,0.0086555511716367,UACC-62,Melanoma,Skin,False,CD19
ACH-000442,-0.0513057002484872,RERF-LC-Sq1,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000448,-0.0482190904853846,NCI-H1666,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000452,-0.2558418743764691,TE-8,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,CD19
ACH-000459,-0.2763882145166487,TUHR10TKB,Renal Cell Carcinoma,Kidney,False,CD19
ACH-000463,0.075469789140467,NCI-H460,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000472,-0.1281684050112967,HSC-2,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,CD19
ACH-000510,-0.1112303509002604,NCI-H1299,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000519,-0.1926393718306812,PEER,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,CD19
ACH-000525,-0.1628327576172873,NCI-H2171,Lung Neuroendocrine Tumor,Lung,False,CD19
ACH-000557,-0.1239686249616939,AML-193,Acute Myeloid Leukemia,Myeloid,False,CD19
ACH-000577,-0.0301092626041139,JHH-2,Hepatocellular Carcinoma,Liver,False,CD19
ACH-000587,0.0610290242618956,NCI-H1975,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000589,-0.0634049836757793,NCI-H1437,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000627,0.021987092521942,LCLC-103H,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000631,0.2468005798225303,KS-1,Diffuse Glioma,CNS/Brain,False,CD19
ACH-000637,-0.6594389834649457,KYSE-520,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,True,CD19
ACH-000647,-0.0859335929426408,TE-1,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,CD19
ACH-000660,-1.5208994322030038,SU-DHL-5,Mature B-Cell Neoplasms,Lymphoid,True,CD19
ACH-000667,-0.0364064839695905,HCC-44,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000676,-0.2236952726180142,LN-464,Melanoma,Skin,False,CD19
ACH-000700,-0.0946115492433784,NCI-H2882,Non-Small Cell Lung Cancer,Lung,False,CD19
ACH-000704,0.2915538804831631,OAW42,Ovarian Epithelial Tumor,Ovary/Fallopian Tube,False,CD19
