depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-000456,-0.0692715556370755,B-CPAP,Poorly Differentiated Thyroid Cancer,Thyroid,False,NECTIN4
ACH-000464,-0.256818362014871,CAS-1,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000475,-0.1485567634233237,huH-1,Hepatocellular Carcinoma,Liver,False,NECTIN4
ACH-000484,-0.2400803014308173,VMRC-RCW,Renal Cell Carcinoma,Kidney,False,NECTIN4
ACH-000488,-0.1363981948566311,TE-11,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,NECTIN4
ACH-000554,0.0095480310312219,UACC-893,Invasive Breast Carcinoma,Breast,False,NECTIN4
ACH-000565,-0.0180363412654464,RCM-1,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000570,-0.0157855557071679,YKG1,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-000573,-0.0804880907726378,MDA-MB-436,Invasive Breast Carcinoma,Breast,False,NECTIN4
ACH-000602,-0.1427564662020719,M-07e,Acute Myeloid Leukemia,Myeloid,False,NECTIN4
ACH-000606,-0.1167036043810494,PE/CA-PJ34 (clone C12),Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-000651,-0.2891693165375317,SW 620,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000653,-0.1962871936614673,JJN-3,Mature B-Cell Neoplasms,Lymphoid,False,NECTIN4
ACH-000672,-0.1732359341940401,IA-LM,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000677,-0.1900544653506712,SW 1573,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000693,-0.246415659817419,KYSE-180,Esophageal Squamous Cell Carcinoma,Esophagus/Stomach,False,NECTIN4
ACH-000699,-0.1317863770398992,HCC1395,Invasive Breast Carcinoma,Breast,False,NECTIN4
ACH-000766,-0.0987125069749947,NCI-H1648,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-000771,-0.1465120152102663,BICR 56,Head and Neck Squamous Cell Carcinoma,Head and Neck,False,NECTIN4
ACH-000866,-0.2480019403858352,NCI-H1048,Lung Neuroendocrine Tumor,Lung,False,NECTIN4
ACH-000903,-0.1538329319859326,FTC-133,Well-Differentiated Thyroid Cancer,Thyroid,False,NECTIN4
ACH-000920,-0.108778108612192,CML-T1,Myeloproliferative Neoplasms,Myeloid,False,NECTIN4
ACH-000938,-0.0926580090051165,NALM-6,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,NECTIN4
ACH-000958,-0.122988690400971,SW48,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000968,-0.2206792159438377,COLO 792,Melanoma,Skin,False,NECTIN4
ACH-000991,0.1721893634936691,SNU-81,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-000995,-0.3175779523581171,JURKAT,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid,False,NECTIN4
ACH-000996,0.0149358635675923,HEC-251,Endometrial Carcinoma,Uterus,False,NECTIN4
ACH-000997,-0.0866269538235408,HCT-15,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-001033,0.0514207489683832,CHLA-57,Embryonal Tumor,CNS/Brain,False,NECTIN4
ACH-001163,-0.4008796987429384,CCLF_PEDS_0001_T,Renal Cell Carcinoma,Kidney,False,NECTIN4
ACH-001164,-0.0479338679986292,CCLF_PEDS_0003_T,Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma,Soft Tissue,False,NECTIN4
ACH-001188,-0.1562074866280653,SH-SY5Y,Neuroblastoma,Peripheral Nervous System,False,NECTIN4
ACH-001270,0.160334154312123,1273/99,Synovial Sarcoma,Soft Tissue,False,NECTIN4
ACH-001353,-0.2025598653061558,JOPACA-1,Pancreatic Adenocarcinoma,Pancreas,False,NECTIN4
ACH-001356,-0.1124760052585216,MB-1,Anaplastic Thyroid Cancer,Thyroid,False,NECTIN4
ACH-001368,-0.1418987008113735,OAC-M5.1,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,NECTIN4
ACH-001394,0.001748837938583,SUM-229PE,Invasive Breast Carcinoma,Breast,False,NECTIN4
ACH-001400,-0.1936094875137605,SW 954,Squamous Cell Carcinoma of the Vulva/Vagina,Vulva/Vagina,False,NECTIN4
ACH-001416,-0.0095070723729181,UM-UC9,Bladder Urothelial Carcinoma,Bladder/Urinary Tract,False,NECTIN4
ACH-001515,-0.1229064545139558,HCS-2,Cervical Squamous Cell Carcinoma,Cervix,False,NECTIN4
ACH-001528,-0.1278012418866586,IHH-4,Well-Differentiated Thyroid Cancer,Thyroid,False,NECTIN4
ACH-001577,-0.1270016410354658,MUTZ-8,Acute Myeloid Leukemia,Myeloid,False,NECTIN4
ACH-001622,-0.0196955764814538,Onda 7,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-001653,-0.1619662339820086,SK-GT-2,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,NECTIN4
ACH-001654,-0.2044013772036118,SK-GT-4,Esophagogastric Adenocarcinoma,Esophagus/Stomach,False,NECTIN4
ACH-001676,-0.1487343159789978,Ty-82,"Head and Neck Carcinoma, Other",Head and Neck,False,NECTIN4
ACH-001709,-0.1591942533299134,WSU-NHL,Mature B-Cell Neoplasms,Lymphoid,False,NECTIN4
